('08/04/2022 15:42:07', 'deletion', 'svchost.exe', 10456)
('08/04/2022 15:44:47', 'creation', 'SystemSettingsBroker.exe', 10920)
('08/04/2022 15:44:47', 'deletion', 'SystemSettingsBroker.exe', 10920)
('08/04/2022 15:46:49', 'creation', 'git.exe', 2080)
('08/04/2022 15:46:49', 'creation', 'git.exe', 3512)
('08/04/2022 15:46:49', 'creation', 'runnerw64.exe', 4948)
('08/04/2022 15:46:49', 'creation', 'git.exe', 5328)
('08/04/2022 15:46:49', 'creation', 'git.exe', 5812)
('08/04/2022 15:46:49', 'creation', 'conhost.exe', 6928)
('08/04/2022 15:46:49', 'creation', 'conhost.exe', 7960)
('08/04/2022 15:46:49', 'deletion', 'git.exe', 2080)
('08/04/2022 15:46:49', 'deletion', 'git.exe', 3512)
('08/04/2022 15:46:49', 'deletion', 'runnerw64.exe', 4948)
('08/04/2022 15:46:49', 'deletion', 'git.exe', 5328)
('08/04/2022 15:46:49', 'deletion', 'git.exe', 5812)
('08/04/2022 15:46:49', 'deletion', 'conhost.exe', 6928)
('08/04/2022 15:46:49', 'deletion', 'conhost.exe', 7960)
('08/04/2022 15:42:02', 'deletion', 'audiodg.exe', 10380)
('08/04/2022 15:48:07', 'creation', 'conhost.exe', 12584)
('08/04/2022 15:48:07', 'creation', 'python.exe', 2568)
('08/04/2022 15:48:07', 'deletion', 'conhost.exe', 12584)
('08/04/2022 15:48:07', 'deletion', 'python.exe', 2568)
('08/04/2022 15:48:11', 'creation', 'python.exe', 13260)
('08/04/2022 15:48:11', 'creation', 'conhost.exe', 5284)
('08/04/2022 15:48:11', 'deletion', 'python.exe', 13260)
('08/04/2022 15:48:11', 'deletion', 'conhost.exe', 5284)
('08/04/2022 15:49:01', 'creation', 'identity_helper.exe', 9872)
('08/04/2022 15:49:01', 'deletion', 'identity_helper.exe', 9872)
('08/04/2022 15:49:54', 'creation', 'GoogleUpdate.exe', 12080)
('08/04/2022 15:50:26', 'creation', 'GoogleUpdate.exe', 9800)
('08/04/2022 15:49:54', 'deletion', 'GoogleUpdate.exe', 12080)
('08/04/2022 15:50:26', 'deletion', 'GoogleUpdate.exe', 9800)
('08/04/2022 15:52:46', 'creation', 'MoUsoCoreWorker.exe', 2824)
('08/04/2022 15:52:49', 'creation', 'svchost.exe', 8308)
('08/04/2022 15:53:02', 'creation', 'FileCoAuth.exe', 8420)
('08/04/2022 15:53:02', 'deletion', 'FileCoAuth.exe', 8420)
('08/04/2022 15:52:49', 'deletion', 'svchost.exe', 8308)
('08/04/2022 15:53:53', 'creation', 'conhost.exe', 10592)
('08/04/2022 15:53:53', 'creation', 'python.exe', 11088)
('08/04/2022 15:53:53', 'deletion', 'conhost.exe', 10592)
('08/04/2022 15:53:53', 'deletion', 'python.exe', 11088)
('08/04/2022 15:54:03', 'creation', 'git.exe', 13244)
('08/04/2022 15:54:03', 'creation', 'git.exe', 2092)
('08/04/2022 15:54:03', 'creation', 'runnerw64.exe', 2228)
('08/04/2022 15:54:03', 'creation', 'conhost.exe', 5916)
('08/04/2022 15:54:03', 'deletion', 'git.exe', 13244)
('08/04/2022 15:54:03', 'deletion', 'git.exe', 2092)
('08/04/2022 15:54:03', 'deletion', 'runnerw64.exe', 2228)
('08/04/2022 15:54:03', 'deletion', 'conhost.exe', 5916)
('08/04/2022 15:52:46', 'deletion', 'MoUsoCoreWorker.exe', 2824)
('08/04/2022 15:56:51', 'creation', 'python.exe', 2592)
('08/04/2022 15:56:51', 'creation', 'conhost.exe', 9924)
('08/04/2022 15:56:52', 'creation', 'GoogleUpdate.exe', 12952)
('08/04/2022 15:57:21', 'creation', 'GoogleUpdate.exe', 7060)
('08/04/2022 15:57:21', 'creation', 'GoogleUpdate.exe', 7060)
('08/04/2022 15:56:52', 'deletion', 'GoogleUpdate.exe', 12952)
('08/04/2022 15:57:21', 'deletion', 'GoogleUpdate.exe', 7060)
('08/04/2022 16:00:02', 'creation', 'runnerw64.exe', 10296)
('08/04/2022 16:00:02', 'creation', 'runnerw64.exe', 10296)
('08/04/2022 16:00:02', 'creation', 'conhost.exe', 2588)
('08/04/2022 16:00:02', 'deletion', 'runnerw64.exe', 10296)
('08/04/2022 16:00:02', 'deletion', 'conhost.exe', 2588)
('08/04/2022 16:00:02', 'creation', 'conhost.exe', 2588)
('08/04/2022 16:00:45', 'creation', 'python.exe', 12596)
('08/04/2022 16:00:45', 'creation', 'conhost.exe', 4444)
('08/04/2022 16:01:22', 'creation', 'conhost.exe', 2844)
('08/04/2022 16:01:22', 'creation', 'python.exe', 6852)
('08/04/2022 16:01:27', 'creation', 'python.exe', 1440)
('08/04/2022 16:01:27', 'creation', 'conhost.exe', 3444)
('08/04/2022 16:01:28', 'creation', 'conhost.exe', 12868)
('08/04/2022 16:01:28', 'creation', 'python.exe', 5236)
('08/04/2022 16:01:48', 'creation', 'python.exe', 6260)
('08/04/2022 16:01:48', 'creation', 'conhost.exe', 6276)
('08/04/2022 16:01:58', 'creation', 'conhost.exe', 7008)
('08/04/2022 16:01:58', 'creation', 'python.exe', 7856)
('08/04/2022 16:01:58', 'deletion', 'conhost.exe', 7008)
('08/04/2022 16:01:58', 'deletion', 'python.exe', 7856)
('08/04/2022 16:02:22', 'creation', 'conhost.exe', 10488)
('08/04/2022 16:02:22', 'creation', 'python.exe', 9112)
('08/04/2022 16:02:22', 'deletion', 'conhost.exe', 10488)
('08/04/2022 16:02:22', 'deletion', 'python.exe', 9112)
('08/04/2022 16:02:44', 'creation', 'python.exe', 11784)
('08/04/2022 16:02:44', 'creation', 'conhost.exe', 6684)
('08/04/2022 16:03:02', 'creation', 'FileCoAuth.exe', 7032)
('08/04/2022 16:03:02', 'creation', 'FileCoAuth.exe', 7032)
('08/04/2022 16:03:02', 'deletion', 'FileCoAuth.exe', 7032)
('08/04/2022 16:03:14', 'creation', 'python.exe', 11824)
('08/04/2022 16:03:14', 'creation', 'python.exe', 11824)
('08/04/2022 16:03:14', 'creation', 'conhost.exe', 5736)
('08/04/2022 16:03:14', 'deletion', 'python.exe', 11824)
('08/04/2022 16:03:14', 'deletion', 'conhost.exe', 5736)
('08/04/2022 16:03:14', 'creation', 'conhost.exe', 5736)
('08/04/2022 16:03:22', 'creation', 'conhost.exe', 2588)
('08/04/2022 16:03:22', 'creation', 'conhost.exe', 2588)
('08/04/2022 16:03:22', 'creation', 'python.exe', 5328)
('08/04/2022 16:03:22', 'deletion', 'conhost.exe', 2588)
('08/04/2022 16:03:22', 'deletion', 'python.exe', 5328)
('08/04/2022 16:03:22', 'creation', 'python.exe', 5328)
('08/04/2022 16:03:32', 'creation', 'conhost.exe', 320)
('08/04/2022 16:03:32', 'creation', 'conhost.exe', 320)
('08/04/2022 16:03:32', 'creation', 'python.exe', 7788)
('08/04/2022 16:03:32', 'deletion', 'conhost.exe', 320)
('08/04/2022 16:03:32', 'deletion', 'python.exe', 7788)
('08/04/2022 16:03:32', 'creation', 'python.exe', 7788)
('08/04/2022 16:03:52', 'creation', 'svchost.exe', 6628)
('08/04/2022 16:03:52', 'creation', 'svchost.exe', 6628)
('08/04/2022 16:03:52', 'creation', 'RuntimeBroker.exe', 4664)
('08/04/2022 16:03:52', 'creation', 'RuntimeBroker.exe', 4664)
('08/04/2022 16:04:01', 'creation', 'identity_helper.exe', 10536)
('08/04/2022 16:04:01', 'creation', 'identity_helper.exe', 10536)
('08/04/2022 16:04:01', 'deletion', 'identity_helper.exe', 10536)
('08/04/2022 16:04:19', 'creation', 'python.exe', 2792)
('08/04/2022 16:04:19', 'creation', 'python.exe', 2792)
('08/04/2022 16:04:19', 'creation', 'conhost.exe', 8232)
('08/04/2022 16:04:19', 'deletion', 'python.exe', 2792)
('08/04/2022 16:04:19', 'deletion', 'conhost.exe', 8232)
('08/04/2022 16:04:19', 'creation', 'conhost.exe', 8232)
('08/04/2022 16:03:52', 'deletion', 'RuntimeBroker.exe', 4664)
('08/04/2022 16:05:29', 'creation', 'conhost.exe', 5408)
('08/04/2022 16:05:29', 'creation', 'conhost.exe', 5408)
('08/04/2022 16:05:29', 'creation', 'python.exe', 6976)
('08/04/2022 16:05:29', 'deletion', 'conhost.exe', 5408)
('08/04/2022 16:05:29', 'deletion', 'python.exe', 6976)
('08/04/2022 16:05:29', 'creation', 'python.exe', 6976)
('08/04/2022 16:06:36', 'creation', 'python.exe', 7740)
('08/04/2022 16:06:36', 'creation', 'conhost.exe', 9876)
('08/04/2022 16:03:52', 'deletion', 'svchost.exe', 6628)
('08/04/2022 15:56:51', 'deletion', 'python.exe', 2592)
('08/04/2022 16:09:57', 'creation', 'conhost.exe', 10468)
('08/04/2022 15:56:51', 'deletion', 'conhost.exe', 9924)
('08/04/2022 16:09:57', 'creation', 'python.exe', 4900)
('08/04/2022 16:09:57', 'deletion', 'conhost.exe', 10468)
('08/04/2022 16:09:57', 'deletion', 'python.exe', 4900)
('08/04/2022 16:09:58', 'creation', 'conhost.exe', 1156)
('08/04/2022 16:09:58', 'creation', 'python.exe', 1372)
('08/04/2022 16:09:58', 'deletion', 'conhost.exe', 1156)
('08/04/2022 16:09:59', 'creation', 'runnerw64.exe', 13288)
('08/04/2022 16:09:58', 'deletion', 'python.exe', 1372)
('08/04/2022 16:09:59', 'creation', 'conhost.exe', 2928)
('08/04/2022 16:09:59', 'creation', 'git.exe', 5416)
('08/04/2022 16:09:59', 'creation', 'git.exe', 7480)
('08/04/2022 16:09:59', 'deletion', 'runnerw64.exe', 13288)
('08/04/2022 16:09:59', 'deletion', 'conhost.exe', 2928)
('08/04/2022 16:09:59', 'deletion', 'git.exe', 5416)
('08/04/2022 16:09:59', 'deletion', 'git.exe', 7480)
('08/04/2022 16:10:39', 'creation', 'conhost.exe', 5296)
('08/04/2022 16:10:39', 'creation', 'python.exe', 9140)
('08/04/2022 16:10:39', 'deletion', 'conhost.exe', 5296)
('08/04/2022 16:10:39', 'deletion', 'python.exe', 9140)
('08/04/2022 16:10:47', 'creation', 'conhost.exe', 12276)
('08/04/2022 16:10:47', 'creation', 'python.exe', 2020)
('08/04/2022 16:10:47', 'deletion', 'conhost.exe', 12276)
('08/04/2022 16:10:47', 'deletion', 'python.exe', 2020)
('08/04/2022 16:12:33', 'creation', 'git.exe', 11676)
('08/04/2022 16:12:33', 'creation', 'runnerw64.exe', 6072)
('08/04/2022 16:12:33', 'creation', 'conhost.exe', 8520)
('08/04/2022 16:12:33', 'deletion', 'git.exe', 11676)
('08/04/2022 16:12:33', 'deletion', 'runnerw64.exe', 6072)
('08/04/2022 16:12:33', 'deletion', 'conhost.exe', 8520)
('08/04/2022 16:13:02', 'creation', 'FileCoAuth.exe', 12556)
('08/04/2022 16:13:03', 'creation', 'conhost.exe', 11512)
('08/04/2022 16:13:03', 'creation', 'python.exe', 7600)
('08/04/2022 16:13:03', 'deletion', 'python.exe', 3276)
('08/04/2022 16:13:03', 'deletion', 'conhost.exe', 8248)
('08/04/2022 16:13:02', 'deletion', 'FileCoAuth.exe', 12556)
('08/04/2022 16:13:10', 'creation', 'WerFault.exe', 10508)
('08/04/2022 16:13:10', 'creation', 'python.exe', 12640)
('08/04/2022 16:13:10', 'creation', 'svchost.exe', 6948)
('08/04/2022 16:13:10', 'deletion', 'WerFault.exe', 10508)
('08/04/2022 16:13:03', 'deletion', 'conhost.exe', 11512)
('08/04/2022 16:13:11', 'deletion', 'git.exe', 12444)
('08/04/2022 16:13:10', 'deletion', 'python.exe', 12640)
('08/04/2022 16:13:12', 'creation', 'wermgr.exe', 11584)
('08/04/2022 16:13:11', 'deletion', 'runnerw64.exe', 2304)
('08/04/2022 16:13:11', 'deletion', 'conhost.exe', 2792)
('08/04/2022 16:13:03', 'deletion', 'python.exe', 7600)
('08/04/2022 16:13:12', 'deletion', 'wermgr.exe', 11584)
('08/04/2022 16:14:38', 'creation', 'LogonUI.exe', 11544)
('08/04/2022 16:14:38', 'creation', 'fontdrvhost.exe', 3444)
('08/04/2022 16:14:38', 'creation', 'winlogon.exe', 812)
('08/04/2022 16:14:38', 'creation', 'csrss.exe', 9596)
('08/04/2022 14:03:14', 'deletion', 'RtkAudUService64.exe', 10516)
('08/04/2022 14:03:13', 'deletion', 'SecurityHealthSystray.exe', 12252)
('08/04/2022 14:02:47', 'deletion', 'igfxEM.exe', 8120)
('07/04/2022 23:52:09', 'deletion', 'NVDisplay.Container.exe', 9344)
('08/04/2022 14:13:01', 'deletion', 'UserOOBEBroker.exe', 9372)
('08/04/2022 16:14:39', 'creation', 'dwm.exe', 11680)
('08/04/2022 16:14:39', 'creation', 'svchost.exe', 12592)
('08/04/2022 16:14:39', 'creation', 'LogonUI.exe', 1808)
('08/04/2022 16:14:39', 'creation', 'NVDisplay.Container.exe', 5420)
('08/04/2022 14:05:27', 'deletion', 'fsnotifier64.exe', 12660)
('08/04/2022 14:03:18', 'deletion', 'msedge.exe', 2128)
('08/04/2022 14:03:21', 'deletion', 'msedge.exe', 2572)
('08/04/2022 14:03:33', 'deletion', 'Win32Bridge.Server.exe', 2828)
('08/04/2022 14:03:45', 'deletion', 'msedge.exe', 4692)
('08/04/2022 14:03:04', 'deletion', 'SettingSyncHost.exe', 5260)
('08/04/2022 14:03:49', 'deletion', 'msedge.exe', 6856)
('08/04/2022 14:03:46', 'deletion', 'msedge.exe', 7024)
('08/04/2022 15:42:07', 'deletion', 'WUDFHost.exe', 7300)
('08/04/2022 14:05:03', 'deletion', 'pycharm64.exe', 9488)
('08/04/2022 14:05:27', 'deletion', 'conhost.exe', 9940)
